#汉字	频率	累计频率(%)	拼音
蝓	12	99.99158811	yu2
箐	12	99.99159941	qing4
泷	12	99.9916107	long2/shuang1
柙	12	99.991622	xia2
粎	12	99.99163329	mi3
蜁	12	99.99164458	xuan2
佥	12	99.99165588	qian1
趽	12	99.99166717	pang2
埯	12	99.99167846	an3
薷	12	99.99168976	ru2
獍	12	99.99170105	jing4
怿	12	99.99171234	yi4
浍	12	99.99172364	kuai4/hui4
滢	12	99.99173493	ying2
枨	12	99.99174623	cheng2
篌	12	99.99175752	hou2
敉	12	99.99176881	mi3
鬟	12	99.99178011	huan2
茀	12	99.9917914	bo2
郫	12	99.99180269	pi2
帻	12	99.99181399	ze2
洎	12	99.99182528	ji4
骐	12	99.99183657	qi2
铕	12	99.99184787	you3
镨	12	99.99185916	pu3
黟	12	99.99187046	yi1
鼷	12	99.99188175	xi1
邡	12	99.99189304	fang1
蔀	12	99.99190434	bu4
诪	12	99.99191563	zhou1
鋬	12	99.99192692	pan4
齾	12	99.99193822	e4
埕	12	99.99194951	cheng2
紤	12	99.9919608	jiu3
翹	12	99.9919721	qiao4
聯	12	99.99198339	lian2
詢	12	99.99199469	xun2
課	12	99.99200598	ke4
豐	12	99.99201727	feng1
賴	12	99.99202857	lai4
輸	12	99.99203986	shu1
遲	12	99.99205115	chi2
鐣	12	99.99206245	zhang3
齡	12	99.99207374	ling2
莤	12	99.99208503	you2
鱯	12	99.99209633	hu4
眬	11	99.99210668	long2
繸	11	99.99211703	sui4
蔯	11	99.99212739	chen2
袴	11	99.99213774	ku4
孬	11	99.99214809	nao1
蓊	11	99.99215844	weng3
呲	11	99.9921688	ci1
咣	11	99.99217915	guang1
喱	11	99.9921895	li2
嘞	11	99.99219985	lei
噌	11	99.99221021	ceng1/cheng1
噫	11	99.99222056	yi1
崦	11	99.99223091	yan1
狷	11	99.99224126	juan4
潋	11	99.99225162	lian4
遄	11	99.99226197	chuan2
屣	11	99.99227232	xi3
轳	11	99.99228267	lu2
攵	11	99.99229303	fan3
膂	11	99.99230338	lu:3/lv3
炻	11	99.99231373	shi2
砟	11	99.99232408	zha3
锞	11	99.99233444	ke4
癯	11	99.99234479	qu2
蝥	11	99.99235514	mao2/mou2
舭	11	99.99236549	bi3
趑	11	99.99237585	zi1
醭	11	99.9923862	bu2
迓	11	99.99239655	ya4
獒	11	99.9924069	ao2
蹀	11	99.99241726	die2
眇	11	99.99242761	miao3
圪	11	99.99243796	ge1
垧	11	99.99244831	shang3
荛	11	99.99245867	rao2
薨	11	99.99246902	hong1
铓	11	99.99247937	mang2
梃	11	99.99248972	ting3
锫	11	99.99250008	pei2
鹎	11	99.99251043	bei1
箜	11	99.99252078	kong1
祎	11	99.99253113	yi1
袛	11	99.99254149	di1
郛	11	99.99255184	fu2
轺	11	99.99256219	yao2
躐	11	99.99257254	lie4
謹	11	99.9925829	jin3
闆	11	99.99259325	pan3
铼	11	99.9926036	lai2
禍	11	99.99261395	huo4
窩	11	99.99262431	wo1
純	11	99.99263466	chun2
縱	11	99.99264501	zong4
聖	11	99.99265536	sheng4
聛	11	99.99266572	bi3
脮	11	99.99267607	tui3
衝	11	99.99268642	chong1
訊	11	99.99269677	xun4
馬	11	99.99270713	ma3
諹	11	99.99271748	yang2
誖	11	99.99272783	bei4
蕅	11	99.99273818	ou3
鰨	11	99.99274854	ta3
芈	10	99.99275795	mi3
葜	10	99.99276736	qia1
呙	10	99.99277677	guo1
喵	10	99.99278618	miao1
嶷	10	99.99279559	yi2
鍬	10	99.992805	qiao1
嫫	10	99.99281442	mo2
缑	10	99.99282383	gou1
柽	10	99.99283324	cheng1
桤	10	99.99284265	qi1
镠	10	99.99285206	liao2
樨	10	99.99286147	xi1
橼	10	99.99287088	yuan2
攴	10	99.9928803	po1
昝	10	99.99288971	zan3
觇	10	99.99289912	zhan1/chan1
肜	10	99.99290853	rong2
腚	10	99.99291794	ding4
悫	10	99.99292735	que4
砑	10	99.99293676	ya4
锔	10	99.99294618	ju1/ju2
锾	10	99.99295559	huan2
锿	10	99.992965	ai1
矧	10	99.99297441	shen3
餬	10	99.99298382	hu2
鹇	10	99.99299323	xian2
窀	10	99.99300264	zhun1
裎	10	99.99301206	cheng2
趔	10	99.99302147	lie4
醢	10	99.99303088	hai3
鹾	10	99.99304029	cuo2
鲭	10	99.9930497	qing1
鼯	10	99.99305911	wu2
帏	10	99.99306852	wei2
淠	10	99.99307793	pi4
矻	10	99.99308735	ku1
剀	10	99.99309676	kai3
夼	10	99.99310617	kuang3
猱	10	99.99311558	nao2
忮	10	99.99312499	zhi4
缋	10	99.9931344	hui4
癍	10	99.99314381	ban1
髀	10	99.99315323	bi4
蒐	10	99.99316264	sou1
螘	10	99.99317205	yi3
誌	10	99.99318146	zhi4
璁	10	99.99319087	cong1
碥	10	99.99320028	bian3
鲔	10	99.99320969	wei3
瘕	10	99.99321911	jia3
蝻	10	99.99322852	nan3
閒	10	99.99323793	jian1
鈦	10	99.99324734	tai4
顩	10	99.99325675	yan3
鳓	10	99.99326616	le4
铑	10	99.99327557	lao3
鹹	10	99.99328498	jian3
	10	99.9932944	
緣	10	99.99330381	yuan2
膶	10	99.99331322	yen
茐	10	99.99332263	cong1
螝	10	99.99333204	gui1
訙	10	99.99334145	xun4
誘	10	99.99335086	you4
賦	10	99.99336028	fu4
贅	10	99.99336969	zhui4
鄬	10	99.9933791	wei2
釤	10	99.99338851	shan1
鍵	10	99.99339792	jian4
閮	10	99.99340733	ting2
隻	10	99.99341674	zhi1
飽	10	99.99342616	bao3
齒	10	99.99343557	chi3
鯆	10	99.99344498	bu1
逿	10	99.99345439	dang4
鮀	10	99.9934638	tuo2
鯝	10	99.99347321	gu4
鰁	10	99.99348262	quan2
鱤	10	99.99349204	gan3
笰	9	99.99350051	fei4
葎	9	99.99350898	lv4
蹓	9	99.99351745	liu1
芴	9	99.99352592	wu4
荑	9	99.99353439	ti2/yi2
萏	9	99.99354286	dan4
邽	9	99.99355133	gui1
吣	9	99.9935598	qin4
狎	9	99.99356827	xia2
屙	9	99.99357674	e1
昃	9	99.99358521	ze4
毽	9	99.99359368	jian4
胩	9	99.99360215	ka3
脒	9	99.99361062	mi3
碡	9	99.99361909	du2/zhou2
罾	9	99.99362756	zeng1
铖	9	99.99363603	cheng2
锘	9	99.9936445	nuo4
锛	9	99.99365297	ben1
镎	9	99.99366144	na2
镬	9	99.99366991	huo4
蜮	9	99.99367838	yu4
艚	9	99.99368685	cao2
踅	9	99.99369532	chi4/xue2
踬	9	99.99370379	zhi4
鰡	9	99.99371226	liu2
鲦	9	99.99372073	tiao2
魈	9	99.9937292	xiao1
黢	9	99.99373767	qu1
姝	9	99.99374614	shu1
躞	9	99.99375461	xie4
尢	9	99.99376308	wang1/you2
穀	9	99.99377155	yu4
筴	9	99.99378002	jia1
柒	9	99.99378849	qi1
萩	9	99.99379696	jiao1
傺	9	99.99380543	chi4
坼	9	99.9938139	che4
坻	9	99.99382237	chi2/di3
萆	9	99.99383084	bi4
蘧	9	99.99383931	qu2
圉	9	99.99384779	yu3
缏	9	99.99385626	bian4
枘	9	99.99386473	rui4
楮	9	99.9938732	chu3
棹	9	99.99388167	zhuo1/zhao4
膦	9	99.99389014	lin4
畎	9	99.99389861	quan3
钸	9	99.99390708	bu1
镔	9	99.99391555	bin1
貊	9	99.99392402	mo4
讟	9	99.99393249	du2
貐	9	99.99394096	yu3
龠	9	99.99394943	yue4
墀	9	99.9939579	chi2
郤	9	99.99396637	qie4
鑑	9	99.99397484	jian4
雲	9	99.99398331	yun2
黼	9	99.99399178	fu3
麿	9	99.99400025	mo3
埤	9	99.99400872	pi2
埏	9	99.99401719	shan1/yan2
埴	9	99.99402566	zhi2
睺	9	99.99403413	hou2
繫	9	99.9940426	ji4
缻	9	99.99405107	fou3
鋵	9	99.99405954	tu1
隊	9	99.99406801	dui4
鱵	9	99.99407648	zhen1
黨	9	99.99408495	dang3
買	9	99.99409342	mai3
闇	9	99.99410189	an1
榀	9	99.99411036	pin3
粌	9	99.99411883	yin2
紙	9	99.9941273	zhi3
職	9	99.99413577	zhi2
臏	9	99.99414424	bin4
莖	9	99.99415271	jing1
葌	9	99.99416118	jian1
豬	9	99.99416965	zhu1
貏	9	99.99417812	bi3
違	9	99.99418659	wei2
鄉	9	99.99419506	xiang1
闅	9	99.99420354	wen2
闊	9	99.99421201	kuo4
頂	9	99.99422048	ding3
飢	9	99.99422895	ji1
驅	9	99.99423742	qu1
魚	9	99.99424589	yu2
鳉	9	99.99425436	jiang1
鴱	9	99.99426283	ai4
鶎	9	99.9942713	zun1
黴	9	99.99427977	mei2
祼	9	99.99428824	guan4
鬛	9	99.99429671	lie4
镈	9	99.99430518	bo2
瞓	9	99.99431365	fen3
堙	8	99.99432118	yin1
蘅	8	99.99432871	heng2
遹	8	99.99433624	yu4
吖	8	99.99434376	a1
嚯	8	99.99435129	huo4
怄	8	99.99435882	ou4
溽	8	99.99436635	ru4
妁	8	99.99437388	shuo4
玎	8	99.99438141	ding1
闿	8	99.99438894	kai3
甏	8	99.99439647	beng4
睇	8	99.994404	di4
筲	8	99.99441153	shao1
羝	8	99.99441906	di1
蹰	8	99.99442658	chu2
鳁	8	99.99443411	wen1
鹡	8	99.99444164	ji2
埸	8	99.99444917	yi4
绡	8	99.9944567	xiao1
殄	8	99.99446423	tian3
觋	8	99.99447176	xi2
铙	8	99.99447929	nao2
絽	8	99.99448682	lv3
袣	8	99.99449435	yi4
坜	8	99.99450188	li4
垆	8	99.9945094	lu2
邨	8	99.99451693	cun1
栊	8	99.99452446	long2
枵	8	99.99453199	xiao1
棼	8	99.99453952	fen2
腩	8	99.99454705	nan3
塍	8	99.99455458	cheng2
烀	8	99.99456211	hu1
礓	8	99.99456964	jiang1
镱	8	99.99457717	yi4
褙	8	99.9945847	bei4
綮	8	99.99459222	qi3
跞	8	99.99459975	li4
箖	8	99.99460728	lin2
罽	8	99.99461481	ji4
脩	8	99.99462234	you3
袧	8	99.99462987	gou1
迯	8	99.9946374	tao2
慝	8	99.99464493	te4
骙	8	99.99465246	kui2
舄	8	99.99465999	xi4
茌	8	99.99466752	chi2
絼	8	99.99467504	zhen4
飑	8	99.99468257	biao1
篚	8	99.9946901	fei3
粚	8	99.99469763	li2
鄚	8	99.99470516	mao4
盤	8	99.99471269	pan2
軌	8	99.99472022	gui3
饋	8	99.99472775	kui4
貧	8	99.99473528	pin2
釆	8	99.99474281	bian3
笟	8	99.99475034	gu1
莾	8	99.99475786	mang3
蒼	8	99.99476539	cang1
蟬	8	99.99477292	chan2
袑	8	99.99478045	shao4
訒	8	99.99478798	ren4
講	8	99.99479551	jiang3
讝	8	99.99480304	zhan2
購	8	99.99481057	gou4
趕	8	99.9948181	gan3
鈧	8	99.99482563	kang4
鈩	8	99.99483316	lu2
閃	8	99.99484069	shan3
閷	8	99.99484821	sha1
頉	8	99.99485574	yi2
髤	8	99.99486327	xiu1
龤	8	99.9948708	xie2
薿	8	99.99487833	ni3
鱥	8	99.99488586	gui4
觝	8	99.99489339	zhi3
鮻	8	99.99490092	suo1
鳤	8	99.99490845	guan3
翧	7	99.99491503	xuan1
跶	7	99.99492162	da2
埙	7	99.99492821	xun1
菥	7	99.9949348	xi1
葑	7	99.99494139	feng1
薤	7	99.99494797	xie4
蕹	7	99.99495456	weng4
郿	7	99.99496115	mei2
杩	7	99.99496774	ma4
椟	7	99.99497433	du2
棰	7	99.99498091	chui2
钔	7	99.9949875	men2
锍	7	99.99499409	liu3
锎	7	99.99500068	kai1
锪	7	99.99500727	huo1
鹁	7	99.99501385	bo2
鹣	7	99.99502044	jian1
穸	7	99.99502703	xi1
舴	7	99.99503362	ze2
糍	7	99.99504021	ci2
跽	7	99.99504679	ji4
鳀	7	99.99505338	ti2
鸰	7	99.99505997	ling2
蜩	7	99.99506656	tiao2
筚	7	99.99507315	bi4
膹	7	99.99507973	fen4
鬲	7	99.99508632	ge2
仝	7	99.99509291	tong2
荇	7	99.9950995	xing4
荦	7	99.99510609	luo4
喈	7	99.99511267	jie1
悃	7	99.99511926	kun3
璺	7	99.99512585	wen4
戬	7	99.99513244	jian3
赙	7	99.99513903	fu4
殳	7	99.99514561	shu1
眍	7	99.9951522	kou1
瘵	7	99.99515879	zhai4
簏	7	99.99516538	lu4
卺	7	99.99517197	jin3
郜	7	99.99517855	gao4
垤	7	99.99518514	die2
堠	7	99.99519173	hou4
荜	7	99.99519832	bi4
茼	7	99.99520491	tong2
搦	7	99.99521149	nuo4
擐	7	99.99521808	huan4
顣	7	99.99522467	cu4
颎	7	99.99523126	jiong3
襦	7	99.99523784	ru2
耖	7	99.99524443	chao4
翮	7	99.99525102	he2
祓	7	99.99525761	fu2
鳘	7	99.9952642	min3
翛	7	99.99527078	xiao1
膭	7	99.99527737	gui1
鵰	7	99.99528396	diao1
礦	7	99.99529055	kuang4
鴫	7	99.99529714	tian2
鹼	7	99.99530372	jian3
仉	7	99.99531031	zhang3
氕	7	99.9953169	pie1
矔	7	99.99532349	guan4
緒	7	99.99533008	xu4
脅	7	99.99533666	xie2
臒	7	99.99534325	qu2
苿	7	99.99534984	wei4
菢	7	99.99535643	bao4
蔂	7	99.99536302	lei2
藞	7	99.9953696	la3
袩	7	99.99537619	zhe2
貞	7	99.99538278	zhen1
賣	7	99.99538937	mai4
跍	7	99.99539596	ku1
跓	7	99.99540254	zhu4
蹤	7	99.99540913	zong1
軍	7	99.99541572	1-Jun
邿	7	99.99542231	shi1
鄰	7	99.9954289	lin2
醿	7	99.99543548	mi2
鈨	7	99.99544207	yuan2
鋼	7	99.99544866	gang1
駵	7	99.99545525	liu2
駸	7	99.99546184	qin1
鰪	7	99.99546842	e2
鱾	7	99.99547501	ji3
	7	99.9954816	
賨	7	99.99548819	cong2
艞	7	99.99549478	yao4
鹟	7	99.99550136	weng1
钁	7	99.99550795	jue2
鞓	7	99.99551454	ting1
鰉	7	99.99552113	huang2
窸	6	99.99552677	xi1
籥	6	99.99553242	yao4
袊	6	99.99553807	ling2
揠	6	99.99554371	ya4
犴	6	99.99554936	an4
狺	6	99.99555501	yin2
洇	6	99.99556066	yin1
妯	6	99.9955663	zhou2
镴	6	99.99557195	la4
歃	6	99.9955776	sha4
鮄	6	99.99558324	fu2
鮣	6	99.99558889	yin
踟	6	99.99559454	chi2
蓐	6	99.99560018	ru4
祧	6	99.99560583	tiao1
袉	6	99.99561148	tuo2
訂	6	99.99561712	ding4
谳	6	99.99562277	yan4
岙	6	99.99562842	ao4
暾	6	99.99563406	tun1
觌	6	99.99563971	di2
瞍	6	99.99564536	sou3
瘥	6	99.995651	chai4/cuo2
艟	6	99.99565665	chong1
翥	6	99.9956623	zhu4
麈	6	99.99566794	zhu3
祫	6	99.99567359	xia2
禋	6	99.99567924	yin1
葷	6	99.99568489	hun1
貯	6	99.99569053	zhu4
趥	6	99.99569618	qiu1
嶝	6	99.99570183	deng4
徂	6	99.99570747	cu2
洫	6	99.99571312	xu4
殂	6	99.99571877	cu2
霑	6	99.99572441	zhan1
瘐	6	99.99573006	yu3
颥	6	99.99573571	ru2
	6	99.99574135	
鉤	6	99.995747	gou1
腠	6	99.99575265	cou4
耱	6	99.99575829	mo4
麑	6	99.99576394	ni2
簾	6	99.99576959	lian2
绹	6	99.99577523	tao2
蝘	6	99.99578088	yan3
袠	6	99.99578653	zhi4
託	6	99.99579217	tuo1
遊	6	99.99579782	you2
饑	6	99.99580347	qi2
禘	6	99.99580912	di4
臺	6	99.99581476	tai2
菍	6	99.99582041	nie4
袓	6	99.99582606	jie1
髒	6	99.9958317	zang1
軸	6	99.99583735	zhou2
頃	6	99.995843	qing3
碼	6	99.99584864	ma3
禎	6	99.99585429	zhen1
禦	6	99.99585994	yu4
稖	6	99.99586558	bang4
稟	6	99.99587123	bing3
竇	6	99.99587688	dou4
笇	6	99.99588252	suan4
篂	6	99.99588817	xing1
緛	6	99.99589382	ruan3
編	6	99.99589946	bian1
縿	6	99.99590511	xian1
舊	6	99.99591076	jiu4
蓴	6	99.99591641	tuan2
蕚	6	99.99592205	e4
蘆	6	99.9959277	lu2
蝿	6	99.99593335	ying2
袃	6	99.99593899	chai4
親	6	99.99594464	qin1
訴	6	99.99595029	su4
讕	6	99.99595593	lan2
讚	6	99.99596158	zan4
財	6	99.99596723	cai2
贏	6	99.99597287	ying2
軅	6	99.99597852	yan4
軓	6	99.99598417	fan4
釙	6	99.99598981	po1
鉄	6	99.99599546	zhi2
錆	6	99.99600111	qiang1
閶	6	99.99600675	chang1
鯕	6	99.9960124	qi2
鶕	6	99.99601805	an1
麨	6	99.99602369	chao3
	6	99.99602934	
	6	99.99603499	
脭	6	99.99604064	cheng2
鲯	6	99.99604628	qi2
鐏	6	99.99605193	zun1
魾	6	99.99605758	pi1
偾	5	99.99606228	fen4
陴	5	99.99606699	pi2
郄	5	99.99607169	qie4
埭	5	99.9960764	dai4
撺	5	99.9960811	cuan1
嫜	5	99.99608581	zhang1
骀	5	99.99609052	tai2/dai4
骓	5	99.99609522	zhui1
绐	5	99.99609993	dai4
杌	5	99.99610463	wu4
陠	5	99.99610934	bu1
挲	5	99.99611404	suo1
禊	5	99.99611875	xi4
駚	5	99.99612346	yang3
駮	5	99.99612816	bo2
箬	5	99.99613287	ruo4
艋	5	99.99613757	meng3
糗	5	99.99614228	qiu3
鹀	5	99.99614698	wu2
鼱	5	99.99615169	jing1
坭	5	99.9961564	ni2
茈	5	99.9961611	ci2/zi3
哓	5	99.99616581	xiao1
皤	5	99.99617051	po2
聱	5	99.99617522	ao2
蔸	5	99.99617992	dou1
葴	5	99.99618463	qian2
谉	5	99.99618933	shen3
兕	5	99.99619404	si4
垴	5	99.99619875	nao3
蓁	5	99.99620345	zhen1
泐	5	99.99620816	le4
漶	5	99.99621286	huan4
胬	5	99.99621757	nu3
轹	5	99.99622227	li4
戢	5	99.99622698	ji2
贶	5	99.99623169	kuang4
脬	5	99.99623639	pao1
臌	5	99.9962411	gu3
靿	5	99.9962458	yao4
爝	5	99.99625051	jue2
礞	5	99.99625521	meng2
饸	5	99.99625992	he2
騾	5	99.99626463	luo2
螗	5	99.99626933	tang2
筢	5	99.99627404	pa2
魋	5	99.99627874	tui2
躔	5	99.99628345	chan2
霪	5	99.99628815	yin2
	5	99.99629286	
硚	5	99.99629757	qiao2
綖	5	99.99630227	yan2
纁	5	99.99630698	xun1
裏	5	99.99631168	li3
茺	5	99.99631639	chong1
逌	5	99.99632109	you1
搋	5	99.9963258	chuai1
邆	5	99.99633051	teng2
滏	5	99.99633521	fu3
澉	5	99.99633992	gan3
铚	5	99.99634462	zhi4
媵	5	99.99634933	ying4
靺	5	99.99635403	wa4
鞨	5	99.99635874	he2
顗	5	99.99636345	yi3
铥	5	99.99636815	diu1
瘳	5	99.99637286	chou1
簋	5	99.99637756	gui3
麆	5	99.99638227	zhu4
麗	5	99.99638697	li4
泺	5	99.99639168	luo4
碕	5	99.99639639	qi1
絛	5	99.99640109	tao1
蘭	5	99.9964058	lan2
蕺	5	99.9964105	ji2
揲	5	99.99641521	she2/die2
栝	5	99.99641991	gua1
钷	5	99.99642462	po3
篩	5	99.99642932	shai1
袚	5	99.99643403	bo1
跡	5	99.99643874	ji4
鉅	5	99.99644344	ju4
餖	5	99.99644815	dou4
錏	5	99.99645285	ya1
銷	5	99.99645756	xiao1
驟	5	99.99646226	zhou4
紛	5	99.99646697	fen1
遙	5	99.99647168	yao2
螣	5	99.99647638	te4
铽	5	99.99648109	te4
竝	5	99.99648579	bing4
粊	5	99.9964905	bi3
紗	5	99.9964952	sha1
紮	5	99.99649991	za1
絺	5	99.99650462	zhi3
絿	5	99.99650932	qiu2
緯	5	99.99651403	wei3
脦	5	99.99651873	te4
臇	5	99.99652344	juan3
臋	5	99.99652814	tun2
葍	5	99.99653285	fu2
葞	5	99.99653756	mi3
葯	5	99.99654226	yao4
葻	5	99.99654697	lan2
藙	5	99.99655167	yi4
蜔	5	99.99655638	dian4
螕	5	99.99656108	bi1
蟻	5	99.99656579	yi3
襲	5	99.9965705	xi2
觼	5	99.9965752	jue2
觿	5	99.99657991	wei2
詼	5	99.99658461	hui1
諝	5	99.99658932	xu1
貨	5	99.99659402	huo4
賀	5	99.99659873	he4
趧	5	99.99660344	ti2
跉	5	99.99660814	ling2
躍	5	99.99661285	yue4
軒	5	99.99661755	xuan1
輪	5	99.99662226	lun2
邉	5	99.99662696	bian1
鄶	5	99.99663167	kuai4
酁	5	99.99663638	chan2
釀	5	99.99664108	niang4
鈾	5	99.99664579	you2
鈿	5	99.99665049	dian4
鍊	5	99.9966552	lian4
闀	5	99.9966599	hong4
闄	5	99.99666461	yao3
腽	5	99.99666931	wa4
霧	5	99.99667402	wu4
韌	5	99.99667873	ren4
頎	5	99.99668343	ken3
額	5	99.99668814	e2
顫	5	99.99669284	chan4
顬	5	99.99669755	ru2
髿	5	99.99670225	suo1
鴣	5	99.99670696	gu1
鶝	5	99.99671167	bi4
鷣	5	99.99671637	yin2
齋	5	99.99672108	zhai1
鋊	5	99.99672578	yu4
隤	5	99.99673049	tui2
艦	5	99.99673519	jian4
譟	5	99.9967399	zao4
蒉	5	99.99674461	kui4
磜	5	99.99674931	qi4
綼	5	99.99675402	bi4
輋	5	99.99675872	she1
頨	5	99.99676343	yu3
閗	5	99.99676813	dou4
鮍	5	99.99677284	pi1
鯡	5	99.99677755	fei1
鲹	5	99.99678225	shen1
監	4	99.99678602	jian1
籠	4	99.99678978	long2
綠	4	99.99679355	lv4
縫	4	99.99679731	feng2
蕿	4	99.99680107	xuan1
衹	4	99.99680484	ti3
谿	4	99.9968086	ji1
豨	4	99.99681237	xi1
伢	4	99.99681613	ya2
邾	4	99.9968199	zhu1
萜	4	99.99682366	tie1
邠	4	99.99682743	bin1
喁	4	99.99683119	yong2
鐓	4	99.99683496	dui4
楱	4	99.99683872	cou4
旰	4	99.99684248	gan4
霚	4	99.99684625	wu4
韻	4	99.99685001	yun4
飏	4	99.99685378	yang2
矬	4	99.99685754	cuo2
耧	4	99.99686131	lou2
魆	4	99.99686507	xu1
粞	4	99.99686884	xi1
酡	4	99.9968726	tuo2
酲	4	99.99687637	cheng2
鲞	4	99.99688013	xiang3
蠋	4	99.99688389	zhu2
撙	4	99.99688766	zun3
靦	4	99.99689142	mian3
硃	4	99.99689519	zhu1
菃	4	99.99689895	qu2
薙	4	99.99690272	ti4
蘋	4	99.99690648	pin2
刳	4	99.99691025	ku1
跐	4	99.99691401	ci1
阼	4	99.99691778	zuo4
坌	4	99.99692154	ben4
拶	4	99.9969253	zan3/za1
搠	4	99.99692907	shuo4
忭	4	99.99693283	bian4
溷	4	99.9969366	hun4
绁	4	99.99694036	xie4
阨	4	99.99694413	e4
贳	4	99.99694789	shi4
靸	4	99.99695166	sa3
扃	4	99.99695542	jiong1
飖	4	99.99695919	yao2
镙	4	99.99696295	luo2
稃	4	99.99696671	fu1
酹	4	99.99697048	lei4
醅	4	99.99697424	pei1
鬏	4	99.99697801	jiu1
麃	4	99.99698177	biao1
禑	4	99.99698554	wu2
筍	4	99.9969893	sun3
絅	4	99.99699307	jiong1
聭	4	99.99699683	kui4
苾	4	99.9970006	bi4
襕	4	99.99700436	lan2
谞	4	99.99700812	xu1
贇	4	99.99701189	yun1
赗	4	99.99701565	feng4
谫	4	99.99701942	jian3
谮	4	99.99702318	zen4
茇	4	99.99702695	ba2
軿	4	99.99703071	peng1
酂	4	99.99703448	zan4
醜	4	99.99703824	chou3
猊	4	99.99704201	ni2
庳	4	99.99704577	bi4
屦	4	99.99704953	ju4
驵	4	99.9970533	zang3
闉	4	99.99705706	yin1
騻	4	99.99706083	shuang1
蹯	4	99.99706459	fan2
齻	4	99.99706836	dian1
粩	4	99.99707212	lao1
糀	4	99.99707589	hua1
詣	4	99.99707965	yi4
胠	4	99.99708342	qu1
腄	4	99.99708718	hou2
臑	4	99.99709094	nao4
菑	4	99.99709471	zi1
蓏	4	99.99709847	luo3
蹟	4	99.99710224	ji4
迻	4	99.997106	yi2
鋹	4	99.99710977	chang3
錞	4	99.99711353	dui4
纩	4	99.9971173	kuang4
睪	4	99.99712106	yi4
稅	4	99.99712483	shui4
絪	4	99.99712859	yin1
荅	4	99.99713235	da2
蕗	4	99.99713612	lu4
袥	4	99.99713988	tuo1
褋	4	99.99714365	die2
詩	4	99.99714741	shi1
賸	4	99.99715118	sheng4
葙	4	99.99715494	xiang1
猹	4	99.99715871	cha2
頍	4	99.99716247	kui3
觜	4	99.99716624	zi1/zui3
鴿	4	99.99717	ge1
瞼	4	99.99717376	jian3
笭	4	99.99717753	ling2
蔣	4	99.99718129	jiang3
蛯	4	99.99718506	lao3
蜏	4	99.99718882	you3
賲	4	99.99719259	bao3
麤	4	99.99719635	cu1
臓	4	99.99720012	zang4
踐	4	99.99720388	jian4
輾	4	99.99720765	nian3
遞	4	99.99721141	di4
閣	4	99.99721517	ge2
頁	4	99.99721894	ye4
禠	4	99.9972227	si1
籓	4	99.99722647	ban1
镥	4	99.99723023	lu3
盜	4	99.997234	dao4
矝	4	99.99723776	qin2
笖	4	99.99724153	yi3
笧	4	99.99724529	shan4
簢	4	99.99724906	min3
簻	4	99.99725282	ke1
籌	4	99.99725658	chou2
粍	4	99.99726035	zhe2
綍	4	99.99726411	fu2
縕	4	99.99726788	wen1
罋	4	99.99727164	weng4
罷	4	99.99727541	ba4
翜	4	99.99727917	sha4
膰	4	99.99728294	pan2
膲	4	99.9972867	jiao1
菂	4	99.99729047	di4
葦	4	99.99729423	wei3
薢	4	99.99729799	xie4
藷	4	99.99730176	zhu1
螞	4	99.99730552	ma3
蠻	4	99.99730929	man2
袀	4	99.99731305	1-Jun
袐	4	99.99731682	bi4
覍	4	99.99732058	bian4
訌	4	99.99732435	hong4
訛	4	99.99732811	e2
詿	4	99.99733188	gua4
諄	4	99.99733564	zhun1
譜	4	99.9973394	pu3
豈	4	99.99734317	qi3
賢	4	99.99734693	xian2
賹	4	99.9973507	ai4
遷	4	99.99735446	qian1
釛	4	99.99735823	ba2
鈣	4	99.99736199	gai4
鈱	4	99.99736576	min2
鈶	4	99.99736952	ci2
鍛	4	99.99737329	duan4
鍦	4	99.99737705	shi1
鐵	4	99.99738081	tie3
閯	4	99.99738458	sha4
閺	4	99.99738834	wen2
閻	4	99.99739211	yan2
隂	4	99.99739587	yin4
頌	4	99.99739964	song4
頰	4	99.9974034	jia2
顆	4	99.99740717	ke1
顪	4	99.99741093	hui4
飼	4	99.9974147	si4
駕	4	99.99741846	jia4
駝	4	99.99742222	tuo2
驌	4	99.99742599	su4
驘	4	99.99742975	luo2
鰠	4	99.99743352	sao1
鰹	4	99.99743728	jian1
鲗	4	99.99744105	zei2
鶒	4	99.99744481	chi4
鶗	4	99.99744858	ti2
鷥	4	99.99745234	si1
鷹	4	99.99745611	ying1
齊	4	99.99745987	qi2
硙	4	99.99746363	wei4
禜	4	99.9974674	yong3
糢	4	99.99747116	mo2
藠	4	99.99747493	jiao4
镦	4	99.99747869	dun1/dui4
蕂	4	99.99748246	sheng4
霮	4	99.99748622	dan4
沩	4	99.99748999	wei2
颼	4	99.99749375	sou1
禬	4	99.99749752	gui4
鴪	4	99.99750128	yu4
鮨	4	99.99750504	yi4
鱣	4	99.99750881	shan4
秾	3	99.99751163	nong2
綿	3	99.99751446	mian2
縠	3	99.99751728	hu2
缽	3	99.9975201	bo1
肅	3	99.99752293	su4
袆	3	99.99752575	yi1
侑	3	99.99752857	you4
黉	3	99.9975314	hong2
茑	3	99.99753422	niao3
唿	3	99.99753704	hu1
囝	3	99.99753987	jian3
惝	3	99.99754269	chang3/tang3
鎯	3	99.99754551	lang2
瞀	3	99.99754834	mao4
蜞	3	99.99755116	qi2
舡	3	99.99755398	chuan2
