#汉字	频率	累计频率(%)	拼音
钶	3	99.99837626	ke1
鲼	3	99.99837781	fen4
齄	3	99.99837936	zha1
鴨	3	99.99838091	ya1
鷧	3	99.99838246	yi4
	3	99.99838401	
祋	3	99.99838556	dui4
箯	3	99.99838711	bian1
粐	3	99.99838866	hu4
粦	3	99.99839021	lin2
粭	3	99.99839176	he2
紃	3	99.99839332	xun2
脰	3	99.99839487	dou4
芃	3	99.99839642	peng2
苽	3	99.99839797	gu1
莿	3	99.99839952	ci4
菆	3	99.99840107	zou1
藗	3	99.99840262	su4
藧	3	99.99840417	huan4
袵	3	99.99840572	ren4
裯	3	99.99840727	dao1
褵	3	99.99840882	li2
襆	3	99.99841037	pu2
詤	3	99.99841192	huang3
譓	3	99.99841347	hui4
跊	3	99.99841502	mei4
軈	3	99.99841657	ying1
苘	3	99.99841812	qing3
迺	3	99.99841967	nai3
掭	3	99.99842122	tian4
邇	3	99.99842277	er3
邘	3	99.99842432	yu2
鄳	3	99.99842587	meng2
猸	3	99.99842742	mei2
艴	3	99.99842897	fu2
鑕	3	99.99843052	zhi4
柃	3	99.99843207	ling2
闒	3	99.99843362	ta4
毹	3	99.99843517	shu1
脶	3	99.99843673	luo2
颋	3	99.99843828	ting3
鵀	3	99.99843983	ren2
鶜	3	99.99844138	mao2
鶟	3	99.99844293	tu2
鷱	3	99.99844448	gao1
鷲	3	99.99844603	jiu4
鹍	3	99.99844758	kun1
麖	3	99.99844913	jing1
	3	99.99845068	
軎	3	99.99845223	wei4
稂	3	99.99845378	lang2
蒞	3	99.99845533	li4
蠆	3	99.99845688	chai4
褲	3	99.99845843	ku4
佧	3	99.99845998	ka3
紵	3	99.99846153	zhu4
緌	3	99.99846308	rui2
蠾	3	99.99846463	zhu2
裲	3	99.99846618	liang3
郈	3	99.99846773	hou4
鋐	3	99.99846928	hong2
餱	3	99.99847083	hou2
瓞	3	99.99847238	die2
驙	3	99.99847393	zhan1
鯙	3	99.99847548	chun2
眆	3	99.99847703	fang3
睠	3	99.99847858	juan4
瞫	3	99.99848013	shen3
矅	3	99.99848169	yao4
碃	3	99.99848324	qing4
禃	3	99.99848479	zhi2
秔	3	99.99848634	jing1
穻	3	99.99848789	yu1
箇	3	99.99848944	ge4
籐	3	99.99849099	teng2
絏	3	99.99849254	yi4
纕	3	99.99849409	xiang1
翐	3	99.99849564	zhi4
耈	3	99.99849719	gou3
耎	3	99.99849874	nuo4
脷	3	99.99850029	li4
膕	3	99.99850184	guo2
艐	3	99.99850339	ke4
艷	3	99.99850494	yan4
苙	3	99.99850649	li4
葹	3	99.99850804	shi1
蓂	3	99.99850959	mi4
蔲	3	99.99851114	kou4
薋	3	99.99851269	zi1
蛷	3	99.99851424	qiu2
蜑	3	99.99851579	dan4
衂	3	99.99851734	nv4
衋	3	99.99851889	xi4
袿	3	99.99852044	gui1
訕	3	99.99852199	shan4
訝	3	99.99852354	ya4
詠	3	99.9985251	yong3
誳	3	99.99852665	jue4
諆	3	99.9985282	qi1
讱	3	99.99852975	ren4
軃	3	99.9985313	tuo3
轝	3	99.99853285	yu4
郀	3	99.9985344	ku1
郵	3	99.99853595	you2
鉐	3	99.9985375	shi2
鍧	3	99.99853905	hong1
鍼	3	99.9985406	qian2
鏦	3	99.99854215	cong1
镵	3	99.9985437	chan2
閭	3	99.99854525	lv2
闢	3	99.9985468	pi4
陗	3	99.99854835	qiao4
陼	3	99.9985499	du3
韈	3	99.99855145	wa4
骫	3	99.998553	wei3
骳	3	99.99855455	bei4
骹	3	99.9985561	jiao1
髠	3	99.99855765	kun1
髥	3	99.9985592	ran2
鳒	3	99.99856075	jian1
鶡	3	99.9985623	he2
龒	3	99.99856385	mang2
籂	3	99.9985654	shi4
翯	3	99.99856695	he4
莚	3	99.99856851	yan2
萗	3	99.99857006	ce4
転	3	99.99857161	zhuan3
鄷	3	99.99857316	feng1
靭	3	99.99857471	ren4
馉	3	99.99857626	gu3
騙	3	99.99857781	pian4
驊	3	99.99857936	hua2
鼰	3	99.99858091	ju2
綑	3	99.99858246	kun3
績	3	99.99858401	ji1
臘	3	99.99858556	la4
臛	3	99.99858711	huo4
賜	3	99.99858866	ci4
贈	3	99.99859021	zeng4
蹣	3	99.99859176	pan2
軡	3	99.99859331	qian2
鋸	3	99.99859486	ju4
錐	3	99.99859641	zhui1
顎	3	99.99859796	e4
瞐	3	99.99859951	mo4
銶	3	99.99860106	qiu2
钖	3	99.99860261	yang2
矊	3	99.99860416	mian2
矘	3	99.99860571	tang3
矚	3	99.99860726	zhu3
矡	3	99.99860881	jue2
硽	3	99.99861036	yan1
磿	3	99.99861192	li4
礈	3	99.99861347	zhui4
礜	3	99.99861502	yu4
秲	3	99.99861657	zhi4
窮	3	99.99861812	qiong2
竄	3	99.99861967	cuan4
笗	3	99.99862122	dong1
箘	3	99.99862277	4-Jun
箽	3	99.99862432	dong3
簍	3	99.99862587	lou3
簜	3	99.99862742	dang4
粷	3	99.99862897	ju2
絨	3	99.99863052	rong2
絹	3	99.99863207	juan4
緷	3	99.99863362	yun4
緻	3	99.99863517	zhi4
繉	3	99.99863672	hun2
繙	3	99.99863827	fan2
罁	3	99.99863982	gang1
羅	3	99.99864137	luo2
羇	3	99.99864292	ji1
聣	3	99.99864447	uu
聰	3	99.99864602	cong1
脙	3	99.99864757	xiu1
脛	3	99.99864912	jing4
脻	3	99.99865067	jie1
脼	3	99.99865222	lang3
腗	3	99.99865377	pi2
艜	3	99.99865533	dai4
萊	3	99.99865688	lai2
葘	3	99.99865843	zi1
葢	3	99.99865998	gai4
蔥	3	99.99866153	cong1
藍	3	99.99866308	lan2
藘	3	99.99866463	lv2
藝	3	99.99866618	yi4
蘿	3	99.99866773	luo2
蛬	3	99.99866928	qiong2
螁	3	99.99867083	ban1
螚	3	99.99867238	nai2
螤	3	99.99867393	zhong1
袇	3	99.99867548	ran2
袌	3	99.99867703	bao4
袔	3	99.99867858	ke4
袦	3	99.99868013	na4
袨	3	99.99868168	xuan4
覂	3	99.99868323	ban3
訃	3	99.99868478	fu4
訋	3	99.99868633	diao4
詫	3	99.99868788	du4
詬	3	99.99868943	gou4
詮	3	99.99869098	quan2
詻	3	99.99869253	e4
誠	3	99.99869408	cheng2
謬	3	99.99869563	miu4
譃	3	99.99869718	xu1
譄	3	99.99869874	zeng1
譯	3	99.99870029	yi4
譽	3	99.99870184	yu4
賰	3	99.99870339	chun3
趮	3	99.99870494	zao4
蹱	3	99.99870649	zhong1
軙	3	99.99870804	qi2
軠	3	99.99870959	kuang2
輩	3	99.99871114	bei4
辭	3	99.99871269	ci2
遜	3	99.99871424	xun4
鄧	3	99.99871579	deng4
鄫	3	99.99871734	zeng1
鄿	3	99.99871889	ji1
酀	3	99.99872044	yan3
釡	3	99.99872199	fu3
釢	3	99.99872354	nai3
鉃	3	99.99872509	shi4
鍍	3	99.99872664	du4
鍎	3	99.99872819	tu2
鎖	3	99.99872974	suo3
闃	3	99.99873129	qu4
鞗	3	99.99873284	tiao2
韱	3	99.99873439	xian1
頹	3	99.99873594	tui2
願	3	99.99873749	yuan4
顳	3	99.99873904	nie4
餁	3	99.99874059	ren4
餃	3	99.99874215	jiao3
餵	3	99.9987437	wei4
馮	3	99.99874525	feng2
馳	3	99.9987468	chi2
駛	3	99.99874835	shi3
騎	3	99.9987499	qi2
騺	3	99.99875145	zhi4
鯚	3	99.998753	ji4
鰟	3	99.99875455	pang2
鱉	3	99.9987561	bie1
鳛	3	99.99875765	xi2
鴟	3	99.9987592	chi1
鴮	3	99.99876075	wu1
鴲	3	99.9987623	zhi1
鴷	3	99.99876385	lie
鷷	3	99.9987654	zun1
鸀	3	99.99876695	zhu2
麎	3	99.9987685	chen2
麡	3	99.99877005	qi2
麧	3	99.9987716	he2
鼇	3	99.99877315	ao2
鼞	3	99.9987747	tang1
鼤	3	99.99877625	wen2
齺	3	99.9987778	zou1
齽	3	99.99877935	jin4
龑	3	99.9987809	yan
裏	3	99.99878245	
	3	99.998784	
	3	99.99878555	
砮	3	99.99878711	nu2
綟	3	99.99878866	li4
緜	3	99.99879021	mian2
繑	3	99.99879176	jue1
纑	3	99.99879331	lu2
罈	3	99.99879486	tan2
蠙	3	99.99879641	bin1
輴	3	99.99879796	chun1
酨	3	99.99879951	zai4
鏂	3	99.99880106	ou1
駹	3	99.99880261	mang2
鎪	3	99.99880416	sou1
瞕	3	99.99880571	zhang4
窪	3	99.99880726	wa1
肻	3	99.99880881	ken3
蠔	3	99.99881036	hao2
鐰	3	99.99881191	qiao1
綵	3	99.99881346	cai3
鮰	3	99.99881501	hui2
鳾	3	99.99881656	shi
虰	3	99.99881811	ding1
驎	3	99.99881966	lin2
荬	3	99.99882121	mai3
鑛	3	99.99882276	kuang4
犏	3	99.99882431	pian1
鞧	3	99.99882586	qiu1
鮋	3	99.99882741	you2
鰷	3	99.99882896	tiao2
鶲	3	99.99883052	weng1
盕	2	99.99883155	fan4
盩	2	99.99883258	zhou1
盻	2	99.99883362	pan3
眖	2	99.99883465	kuang4
砛	2	99.99883568	jin1
硈	2	99.99883672	qia4
禢	2	99.99883775	ta4
禥	2	99.99883878	qi2
窼	2	99.99883982	ke1
竏	2	99.99884085	qian1
筈	2	99.99884188	kuo4
筽	2	99.99884292	o
篴	2	99.99884395	di2
籆	2	99.99884499	yue4
籇	2	99.99884602	hao2
紏	2	99.99884705	tou3
肣	2	99.99884809	han2
胑	2	99.99884912	zhi1
臮	2	99.99885015	ji4
苲	2	99.99885119	zha3
蒃	2	99.99885222	zhuan4
虗	2	99.99885325	xu1
蜌	2	99.99885429	bi4
跘	2	99.99885532	ban4
鞦	2	99.99885635	qiu1
驄	2	99.99885739	cong1
鷭	2	99.99885842	fan2
鸼	2	99.99885946	diao3
鹐	2	99.99886049	qian1
矄	2	99.99886152	xun1
魖	2	99.99886256	xu1
鴐	2	99.99886359	ge1
薀	2	99.99886462	wen1
謏	2	99.99886566	xiao3
脎	2	99.99886669	sa4
締	2	99.99886772	di4
聧	2	99.99886876	kui1
脜	2	99.99886979	you3
艤	2	99.99887082	yi3
荖	2	99.99887186	lao3
蕌	2	99.99887289	lei3
蠷	2	99.99887393	qu2
褏	2	99.99887496	you4
觽	2	99.99887599	wei2
踫	2	99.99887703	pan2
蹽	2	99.99887806	liao1
軉	2	99.99887909	yu4
軛	2	99.99888013	e4
墚	2	99.99888116	liang2
搌	2	99.99888219	zhan3
擗	2	99.99888323	pi3
哳	2	99.99888426	zha1
鋻	2	99.99888529	jian1
楗	2	99.99888633	jian4
韂	2	99.99888736	chan4
飆	2	99.9988884	biao1
饏	2	99.99888943	dan4
耥	2	99.99889046	tang1
髼	2	99.9988915	peng2
篼	2	99.99889253	dou1
鬑	2	99.99889356	lian2
醑	2	99.9988946	xu3
鴧	2	99.99889563	yu4
眜	2	99.99889666	mo4
瞷	2	99.9988977	jian4
磦	2	99.99889873	piao1
礨	2	99.99889976	lei3
祃	2	99.9989008	ma4
祲	2	99.99890183	jin4
祻	2	99.99890287	gu4
窊	2	99.9989039	wa1
簥	2	99.99890493	jiao1
籲	2	99.99890597	yu4
縢	2	99.998907	teng2
繌	2	99.99890803	sha3
繒	2	99.99890907	zeng1
聜	2	99.9989101	di3
胔	2	99.99891113	zi4
胾	2	99.99891217	zi4
脨	2	99.9989132	ji2
膼	2	99.99891423	zhua1
艕	2	99.99891527	bang4
苼	2	99.9989163	sheng1
莻	2	99.99891734	neus
蓨	2	99.99891837	tiao2
蓵	2	99.9989194	jie2
蓾	2	99.99892044	lu3
藦	2	99.99892147	mo4
虀	2	99.9989225	ji1
蚈	2	99.99892354	qian1
蛡	2	99.99892457	yi4
蛻	2	99.9989256	tui4
蝝	2	99.99892664	yuan1
蝹	2	99.99892767	ao3
蟿	2	99.9989287	ji4
衼	2	99.99892974	zhi1
褦	2	99.99893077	nai4
襶	2	99.99893181	dai4
覐	2	99.99893284	jiao4
詯	2	99.99893387	hui4
誴	2	99.99893491	cong2
諓	2	99.99893594	jian4
謧	2	99.99893697	li2
謪	2	99.99893801	shang1
譁	2	99.99893904	wa2
貤	2	99.99894007	yi2
赪	2	99.99894111	cheng1
踖	2	99.99894214	ji2
軆	2	99.99894317	ti1
輈	2	99.99894421	zhou1
鄛	2	99.99894524	chao2
鄡	2	99.99894628	qiao1
醖	2	99.99894731	yun4
屺	2	99.99894834	qi3
鍑	2	99.99894938	fu4
鏉	2	99.99895041	shou4
雊	2	99.99895144	gou4
顓	2	99.99895248	zhuan1
飐	2	99.99895351	zhan3
稆	2	99.99895454	lv3
駳	2	99.99895558	dan4
騽	2	99.99895661	xi2
骍	2	99.99895764	xing1
筻	2	99.99895868	gang4
魱	2	99.99895971	hu2
舣	2	99.99896075	yi3
鮾	2	99.99896178	nei3
鯋	2	99.99896281	sha1
鯏	2	99.99896385	li2
鶃	2	99.99896488	yi4
鶫	2	99.99896591	dong1
齛	2	99.99896695	xie4
矙	2	99.99896798	kan4
絾	2	99.99896901	cheng2
袗	2	99.99897005	zhen3
襬	2	99.99897108	bai3
漤	2	99.99897211	lan3
闕	2	99.99897315	que4
鬐	2	99.99897418	qi2
鲾	2	99.99897522	bi1
鴾	2	99.99897625	mou2
稭	2	99.99897728	jie1
籄	2	99.99897832	kui4
聺	2	99.99897935	qie2
褹	2	99.99898038	yi4
訟	2	99.99898142	song4
鏕	2	99.99898245	ao2
齆	2	99.99898348	weng4
盫	2	99.99898452	an1
矎	2	99.99898555	xuan1
礋	2	99.99898658	ze2
窌	2	99.99898762	pao4
簼	2	99.99898865	gou1
糴	2	99.99898969	di2
纴	2	99.99899072	ren4
罵	2	99.99899175	ma4
翚	2	99.99899279	hui1
耰	2	99.99899382	you1
艧	2	99.99899485	wo4
藇	2	99.99899589	yu3
虖	2	99.99899692	hu1
蚖	2	99.99899795	wan2
蜎	2	99.99899899	yuan1
蜨	2	99.99900002	die2
蠭	2	99.99900105	pang2
詟	2	99.99900209	zhe2
詵	2	99.99900312	shen1
譔	2	99.99900416	quan2
豭	2	99.99900519	jia1
趙	2	99.99900622	zhao4
趬	2	99.99900726	qiao1
阢	2	99.99900829	wu4
圊	2	99.99900932	qing1
醃	2	99.99901036	yan1
録	2	99.99901139	lu4
鍮	2	99.99901242	tou1
鍸	2	99.99901346	hu2
闚	2	99.99901449	kui1
阤	2	99.99901552	yi3
霫	2	99.99901656	xi2
鞎	2	99.99901759	hen2
韗	2	99.99901863	yun4
鬖	2	99.99901966	san1
鳠	2	99.99902069	hu4
鴼	2	99.99902173	lu4
鷇	2	99.99902276	kou4
黇	2	99.99902379	tian1
黡	2	99.99902483	yan3
齣	2	99.99902586	chu1
盞	2	99.99902689	zhan3
眅	2	99.99902793	pan1
磈	2	99.99902896	wei3
磳	2	99.99902999	zeng1
穫	2	99.99903103	hu4
窅	2	99.99903206	yao3
窾	2	99.9990331	kuan3
筭	2	99.99903413	suan4
箣	2	99.99903516	ce4
簃	2	99.9990362	yi2
簺	2	99.99903723	sai4
粴	2	99.99903826	li3
糦	2	99.9990393	xi1
絟	2	99.99904033	quan2
緺	2	99.99904136	gua1
縩	2	99.9990424	cai4
罍	2	99.99904343	lei2
翣	2	99.99904446	sha4
聟	2	99.9990455	xu4
肊	2	99.99904653	yi3
肙	2	99.99904757	yuan4
肞	2	99.9990486	cha1
臞	2	99.99904963	qu2
苶	2	99.99905067	nie4
菭	2	99.9990517	tai2
葖	2	99.99905273	tu1
蕳	2	99.99905377	jian1
蚒	2	99.9990548	tong2
蜪	2	99.99905583	tao2
蝕	2	99.99905687	shi2
蠜	2	99.9990579	fan2
袕	2	99.99905893	xue2
裋	2	99.99905997	shu4
裩	2	99.999061	kun1
褌	2	99.99906204	kun1
褎	2	99.99906307	you4
襫	2	99.9990641	shi4
覈	2	99.99906514	he2
觭	2	99.99906617	ji1
訆	2	99.9990672	jiao4
訏	2	99.99906824	xu3
訽	2	99.99906927	gou4
詨	2	99.9990703	xiao4
譻	2	99.99907134	ying1
诇	2	99.99907237	xiong4
貑	2	99.9990734	jia1
跱	2	99.99907444	zhi4
坶	2	99.99907547	mu3
躘	2	99.99907651	long2
輖	2	99.99907754	zhou1
轇	2	99.99907857	jiao1
轋	2	99.99907961	hun2
轕	2	99.99908064	ge2
迒	2	99.99908167	hang2
郘	2	99.99908271	lv3
醄	2	99.99908374	tao2
醼	2	99.99908477	yan4
鋋	2	99.99908581	chan2
鏁	2	99.99908684	suo3
鏭	2	99.99908787	xi1
鐄	2	99.99908891	huang2
鑣	2	99.99908994	biao1
鑷	2	99.99909097	nie4
辁	2	99.99909201	quan2
阸	2	99.99909304	e4
牿	2	99.99909408	gu4
鞝	2	99.99909511	zhang3
頞	2	99.99909614	e4
瞵	2	99.99909718	lin2
饤	2	99.99909821	ding4
駃	2	99.99909924	kuai4
駉	2	99.99910028	jiong1
騠	2	99.99910131	ti2
驡	2	99.99910234	long2
髪	2	99.99910338	fa1
鬚	2	99.99910441	xu1
鬿	2	99.99910544	qi2
鮌	2	99.99910648	gun3
鯁	2	99.99910751	geng3
鱻	2	99.99910855	xian1
鶚	2	99.99910958	e4
鷫	2	99.99911061	su4
鹖	2	99.99911165	he2
磩	2	99.99911268	qi4
磭	2	99.99911371	chuo4
稌	2	99.99911475	tu2
穃	2	99.99911578	rong4
綂	2	99.99911681	tong3
膥	2	99.99911785	cen1
膱	2	99.99911888	zhi2
臿	2	99.99911991	cha1
艎	2	99.99912095	huang2
苃	2	99.99912198	you3
茍	2	99.99912302	ji4
蒟	2	99.99912405	ju3
藣	2	99.99912508	bei1
虈	2	99.99912612	xiao1
蜐	2	99.99912715	jie2
訅	2	99.99912818	qiu2
詭	2	99.99912922	gui3
讈	2	99.99913025	li4
貿	2	99.99913128	mao4
趷	2	99.99913232	ke1
蹌	2	99.99913335	qiang1
蹹	2	99.99913438	ta2
鈰	2	99.99913542	shi4
銑	2	99.99913645	xi3
鋫	2	99.99913749	li2
鍔	2	99.99913852	e4
鐨	2	99.99913955	fei4
餉	2	99.99914059	xiang3
騛	2	99.99914162	fei1
鯛	2	99.99914265	diao1
鰤	2	99.99914369	shi1
鳳	2	99.99914472	feng4
鵂	2	99.99914575	xiu1
鶢	2	99.99914679	yuan2
鶳	2	99.99914782	shi1
黋	2	99.99914885	kuang4
齢	2	99.99914989	ling2
磚	2	99.99915092	zhuan1
緲	2	99.99915196	miao3
繳	2	99.99915299	jiao3
聝	2	99.99915402	guo2
膴	2	99.99915506	wu3
芵	2	99.99915609	jue2
藫	2	99.99915712	tan2
覓	2	99.99915816	mi4
誕	2	99.99915919	dan4
誡	2	99.99916022	jie4
貎	2	99.99916126	ni2
賄	2	99.99916229	hui4
跰	2	99.99916332	beng4
踥	2	99.99916436	qie4
迆	2	99.99916539	tuo2
逕	2	99.99916643	jing4
逤	2	99.99916746	suo4
鏢	2	99.99916849	biao1
鏤	2	99.99916953	lou4
鑄	2	99.99917056	zhu4
鑽	2	99.99917159	zuan4
頷	2	99.99917263	han4
鴉	2	99.99917366	ya1
鴰	2	99.99917469	gua1
麅	2	99.99917573	pao2
礱	2	99.99917676	long2
祿	2	99.99917779	lu4
缷	2	99.99917883	xie4
虙	2	99.99917986	fu2
齗	2	99.9991809	yan3
裓	2	99.99918193	ge2
铹	2	99.99918296	lao2
睙	2	99.999184	lie4
矟	2	99.99918503	shuo4
硣	2	99.99918606	xiao1
磹	2	99.9991871	dian4
礀	2	99.99918813	jian4
禮	2	99.99918916	li3
秶	2	99.9991902	zi1
窇	2	99.99919123	bao2
竷	2	99.99919226	kan3
笣	2	99.9991933	bao1
篃	2	99.99919433	mei4
簬	2	99.99919537	lu4
簯	2	99.9991964	qi3
粓	2	99.99919743	gan1
粶	2	99.99919847	lu4
紋	2	99.9991995	wen2
紓	2	99.99920053	shu1
絞	2	99.99920157	jiao3
緹	2	99.9992026	ti2
縷	2	99.99920363	lv3
縼	2	99.99920467	xuan4
繆	2	99.9992057	miao4
繕	2	99.99920673	shan4
繚	2	99.99920777	liao2
繞	2	99.9992088	rao4
绤	2	99.99920984	xi4
罆	2	99.99921087	guan4
羈	2	99.9992119	ji1
翆	2	99.99921294	cui4
翑	2	99.99921397	yu4
聵	2	99.999215	kui4
脵	2	99.99921604	gu3
臄	2	99.99921707	ju1
茽	2	99.9992181	zhong4
莊	2	99.99921914	zhuang1
莢	2	99.99922017	jia2
莵	2	99.9992212	tu4
菕	2	99.99922224	lun2
蓛	2	99.99922327	ce4
蓷	2	99.99922431	tui1
蓸	2	99.99922534	cao2
蔘	2	99.99922637	shen1
蔞	2	99.99922741	lou2
蕘	2	99.99922844	yao2
蕼	2	99.99922947	si4
薔	2	99.99923051	qiang2
藖	2	99.99923154	qian1
藢	2	99.99923257	zhi3
藶	2	99.99923361	li4
蛢	2	99.99923464	ping2
蟯	2	99.99923567	nao2
蠄	2	99.99923671	qin2
蠈	2	99.99923774	zei2
蠎	2	99.99923878	mang3
蠣	2	99.99923981	li4
襪	2	99.99924084	wa4
覙	2	99.99924188	zhen3
訑	2	99.99924291	yi2
訣	2	99.99924394	jue2
詰	2	99.99924498	jie2
詸	2	99.99924601	mi2
誰	2	99.99924704	shui2
諏	2	99.99924808	zhou1
諛	2	99.99924911	yu2
諮	2	99.99925014	zi1
諱	2	99.99925118	hui4
謥	2	99.99925221	cong4
謨	2	99.99925325	mo2
譫	2	99.99925428	zhan1
貋	2	99.99925531	an4
貛	2	99.99925635	huan1
貫	2	99.99925738	guan4
賓	2	99.99925841	bin1
賞	2	99.99925945	shang3
贁	2	99.99926048	bai4
贂	2	99.99926151	chen3
贉	2	99.99926255	dan4
趤	2	99.99926358	dang4
趯	2	99.99926461	yue4
趶	2	99.99926565	wu1
跔	2	99.99926668	ju1
踴	2	99.99926772	yong3
蹆	2	99.99926875	tui3
塥	2	99.99926978	ge2
輝	2	99.99927082	hui1
輰	2	99.99927185	yang2
輿	2	99.99927288	yu2
轂	2	99.99927392	gu1
邁	2	99.99927495	mai4
邼	2	99.99927598	kuang1
釟	2	99.99927702	ba1
釠	2	99.99927805	luan4
釣	2	99.99927908	diao4
鈉	2	99.99928012	na4
鈴	2	99.99928115	ling2
鈺	2	99.99928219	yu4
鉂	2	99.99928322	shi3
銊	2	99.99928425	hui4
銘	2	99.99928529	ming2
鋤	2	99.99928632	chu2
鋭	2	99.99928735	dui4
錃	2	99.99928839	pi1
錈	2	99.99928942	juan3
漭	2	99.99929045	mang3
錨	2	99.99929149	mao2
鍤	2	99.99929252	cha1
鏆	2	99.99929355	guan4
鐖	2	99.99929459	ji1
鐧	2	99.99929562	jian1
鐳	2	99.99929666	lei2
鑱	2	99.99929769	chan2
鑾	2	99.99929872	luan2
镃	2	99.99929976	zi1
閬	2	99.99930079	lang2
閾	2	99.99930182	yu4
閿	2	99.99930286	wen2
陜	2	99.99930389	xia2
陝	2	99.99930492	shan3
霠	2	99.99930596	yin1
鞏	2	99.99930699	gong3
鞖	2	99.99930802	sui1
韨	2	99.99930906	fu2
韼	2	99.99931009	peng2
韽	2	99.99931113	an1
頒	2	99.99931216	ban1
頤	2	99.99931319	yi2
顛	2	99.99931423	dian1
飳	2	99.99931526	tou3
飸	2	99.99931629	tao1
餆	2	99.99931733	yao2
館	2	99.99931836	guan3
饅	2	99.99931939	man2
駐	2	99.99932043	zhu4
駡	2	99.99932146	ma4
駷	2	99.99932249	song3
騁	2	99.99932353	cheng3
騫	2	99.99932456	qian1
騷	2	99.9993256	sao1
騼	2	99.99932663	lu4
髕	2	99.99932766	bin4
魜	2	99.9993287	ren2
鰫	2	99.99932973	yong2
鱗	2	99.99933076	lin2
鱽	2	99.9993318	dao1
鲬	2	99.99933283	yong3
鴻	2	99.99933386	hong2
鶆	2	99.9993349	lai2
鶊	2	99.99933593	geng1
鷳	2	99.99933696	xian2
鷿	2	99.999338	pi4
鸁	2	99.99933903	luo2
麞	2	99.99934007	zhang1
鼏	2	99.9993411	mi4
鼜	2	99.99934213	qi4
鼫	2	99.99934317	shi2
齦	2	99.9993442	yin2
	2	99.99934523	
	2	99.99934627	
	2	99.9993473	
	2	99.99934833	
	2	99.99934937	
盬	2	99.9993504	gu3
祅	2	99.99935143	yao1
禡	2	99.99935247	ma4
禭	2	99.9993535	sui4
糱	2	99.99935454	nie4
縂	2	99.99935557	zong3
蠥	2	99.9993566	nie4
軷	2	99.99935764	ba2
鄮	2	99.99935867	mao4
釱	2	99.9993597	di4
銦	2	99.99936074	yin1
錣	2	99.99936177	zhui4
鑢	2	99.9993628	lv4
钑	2	99.99936384	xi4
饟	2	99.99936487	xiang3
鯅	2	99.9993659	shan1
鼊	2	99.99936694	bi4
	2	99.99936797	
簫	2	99.99936901	xiao1
粛	2	99.99937004	su4
粻	2	99.99937107	zhang1
饈	2	99.99937211	xiu1
盌	2	99.99937314	wan3
瞂	2	99.99937417	fa2
鋅	2	99.99937521	xin1
靮	2	99.99937624	di2
盨	2	99.99937727	xu3
県	2	99.99937831	xian4
箥	2	99.99937934	bo3
簕	2	99.99938037	le4
臖	2	99.99938141	xing4
鎔	2	99.99938244	rong2
鏐	2	99.99938348	liao2
顔	2	99.99938451	ya2
盿	2	99.99938554	min2
萵	2	99.99938658	wo1
蔊	2	99.99938761	han3
覥	2	99.99938864	tian3
貲	2	99.99938968	zi1
驢	2	99.99939071	lv2
鶸	2	99.99939174	ruo4
磑	2	99.99939278	wei4
窎	2	99.99939381	diao4
詒	2	99.99939484	yi2
鉔	2	99.99939588	za1
鏱	2	99.99939691	zhang1
隺	2	99.99939795	he4
饜	2	99.99939898	yan4
荘	2	99.99940001	zhuang1
蒻	2	99.99940105	ruo4
蔴	2	99.99940208	ma2
裛	2	99.99940311	yi4
鈙	2	99.99940415	qin2
鎋	2	99.99940518	xia2
鑀	2	99.99940621	ai4
髴	2	99.99940725	fei4
鴓	2	99.99940828	bi4
鸴	2	99.99940931	xue2
黿	2	99.99941035	yuan2
秹	2	99.99941138	ren3
茢	2	99.99941242	lie4
蘁	2	99.99941345	e4
蚑	2	99.99941448	qi2
鏻	2	99.99941552	lin2
霤	2	99.99941655	liu4
霩	2	99.99941758	kuo4
頺	2	99.99941862	tui2
餚	2	99.99941965	yao2
鯂	2	99.99942068	su1
籔	2	99.99942172	shu3
蕁	2	99.99942275	tan2
蘘	2	99.99942378	xiang1
雑	2	99.99942482	za2
鬶	2	99.99942585	gui1
鯵	2	99.99942689	shen1
鰧	2	99.99942792	teng
鱂	2	99.99942895	jiang1
鳂	2	99.99942999	wei1
鵟	2	99.99943102	kuang2
盠	1	99.99943154	li2
盳	1	99.99943205	wang4
盽	1	99.99943257	feng1
眃	1	99.99943309	yun2
眏	1	99.9994336	yang1
睧	1	99.99943412	hun1
硄	1	99.99943464	guang1
碔	1	99.99943515	wu3
碦	1	99.99943567	ke4
碸	1	99.99943619	feng1
磃	1	99.9994367	ti2
礘	1	99.99943722	e4
礮	1	99.99943774	pao4
祘	1	99.99943825	suan4
禤	1	99.99943877	xuan1
秌	1	99.99943929	qiu1
秙	1	99.9994398	ku4
秢	1	99.99944032	ling2
稧	1	99.99944084	qie4
稬	1	99.99944136	nuo4
稲	1	99.99944187	dao4
稸	1	99.99944239	xu4
穜	1	99.99944291	tong2
竒	1	99.99944342	qi2
筶	1	99.99944394	gao3
篬	1	99.99944446	qiang1
籒	1	99.99944497	zhou4
籜	1	99.99944549	tuo4
籞	1	99.99944601	yu4
籶	1	99.99944652	shen1
糂	1	99.99944704	san1
糉	1	99.99944756	zong4
綡	1	99.99944807	liang2
綶	1	99.99944859	guo3
緄	1	99.99944911	gun3
緗	1	99.99944962	xiang1
緼	1	99.99945014	wen1
縁	1	99.99945066	yuan2
縋	1	99.99945117	zhui4
縞	1	99.99945169	gao3
繤	1	99.99945221	zuan3
繧	1	99.99945272	yun2
